sale_id,customer_id,product_id,store_id,sale_date,amount,discount_applied,region,data_source,last_updated
3283,565,70,2,2025-01-16,879.82,17.12,North America,CRM_SYSTEM,2025-07-07 23:20:13
3284,668,76,42,2025-02-09,450.99,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3285,56,69,9,2024-12-16,494.88,7.45,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3286,319,95,4,2025-01-19,769.84,13.1,North America,CRM_SYSTEM,2025-07-07 23:20:13
3287,267,57,4,2024-12-18,361.38,17.71,North America,CRM_SYSTEM,2025-07-07 23:20:13
3288,607,90,21,2025-03-03,36.57,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3289,210,84,7,2025-03-25,23.49,10.76,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3290,717,18,41,2025-01-01,392.83,15.13,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3291,964,88,2,2025-03-10,599.43,8.7,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3292,60,33,5,2024-10-14,25.24,3.85,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3293,500,83,34,2025-02-25,730.82,14.64,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3294,602,55,43,2025-02-13,680.38,14.87,North America,CRM_SYSTEM,2025-07-07 23:20:13
3295,426,18,16,2025-03-09,740.64,19.38,North America,CRM_SYSTEM,2025-07-07 23:20:13
3296,201,73,34,2024-08-10,850.24,2.22,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3297,511,79,16,2025-01-04,938.3,15.46,North America,CRM_SYSTEM,2025-07-07 23:20:13
3298,440,6,35,2025-04-23,275.6,16.85,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3299,315,25,4,2025-05-17,973.35,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3300,787,56,1,2024-10-05,62.43,1.98,North America,CRM_SYSTEM,2025-07-07 23:20:13
3301,133,92,45,2025-01-03,396.67,17.45,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3302,298,98,12,2025-01-31,722.93,1.62,North America,CRM_SYSTEM,2025-07-07 23:20:13
3303,40,75,12,2025-06-02,490.86,5.5,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3304,28,7,20,2025-03-08,98.12,4.41,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3305,176,5,34,2024-08-23,142.57,10.15,North America,CRM_SYSTEM,2025-07-07 23:20:13
3306,355,32,16,2025-07-02,139.13,7.39,North America,CRM_SYSTEM,2025-07-07 23:20:13
3307,535,67,18,2025-05-09,753.81,7.16,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3308,178,50,23,2025-05-15,733.63,10.4,North America,CRM_SYSTEM,2025-07-07 23:20:13
3309,947,7,30,2025-05-12,134.57,7.33,North America,CRM_SYSTEM,2025-07-07 23:20:13
3310,262,74,9,2025-02-04,816.03,0.92,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3311,392,25,48,2025-01-04,161.4,15.88,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3312,486,10,36,2024-08-03,410.98,7.84,North America,CRM_SYSTEM,2025-07-07 23:20:13
3313,492,80,44,2025-05-08,665.62,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3314,423,96,30,2024-09-20,700.81,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3315,832,19,21,2025-02-07,40.99,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3316,945,45,34,2024-10-01,743.02,,North America,CRM_SYSTEM,2025-07-07 23:20:13
3317,147,77,37,2024-09-14,24.9,13.63,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3318,619,94,28,2024-10-07,59.93,9.49,North America,CRM_SYSTEM,2025-07-07 23:20:13
3319,772,8,25,2025-04-16,863.89,,North America,CRM_SYSTEM,2025-07-07 23:20:13
3320,652,24,17,2025-04-23,323.62,0.99,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3321,838,29,9,2025-04-24,976.23,1.94,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3322,509,37,33,2025-01-17,741.94,7.76,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3323,102,43,3,2025-01-06,842.81,2.73,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3324,558,2,35,2024-10-09,978.75,5.05,North America,CRM_SYSTEM,2025-07-07 23:20:13
3325,989,99,49,2025-04-14,260.9,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3326,375,48,23,2024-08-24,813.68,13.54,North America,CRM_SYSTEM,2025-07-07 23:20:13
3327,497,35,21,2024-11-27,368.93,16.85,North America,CRM_SYSTEM,2025-07-07 23:20:13
3328,805,44,26,2025-02-24,80.48,19.29,North America,CRM_SYSTEM,2025-07-07 23:20:13
3329,271,12,20,2024-07-10,592.26,4.65,North America,CRM_SYSTEM,2025-07-07 23:20:13
3330,766,87,24,2024-08-16,151.4,0.61,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3331,287,96,38,2025-01-02,322.51,8.81,North America,CRM_SYSTEM,2025-07-07 23:20:13
3332,752,41,49,2025-03-15,714.78,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3333,330,73,9,2024-09-18,542.82,6.35,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3334,911,6,15,2025-06-25,901.4,12.82,North America,CRM_SYSTEM,2025-07-07 23:20:13
3335,524,92,8,2025-06-19,465.35,10.91,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3336,669,15,17,2025-04-04,26.67,2.14,North America,CRM_SYSTEM,2025-07-07 23:20:13
3337,564,24,21,2024-12-04,892.89,17.64,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3338,636,48,43,2025-05-28,383.78,4.46,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3339,389,46,12,2025-04-10,439.65,14.83,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3340,695,6,47,2025-01-31,671.16,12.13,North America,CRM_SYSTEM,2025-07-07 23:20:13
3341,148,79,32,2024-11-26,934.7,0.43,North America,CRM_SYSTEM,2025-07-07 23:20:13
3342,770,4,37,2025-05-22,61.55,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3343,774,93,21,2025-04-11,489.52,10.59,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3344,303,76,24,2025-05-10,93.8,16.27,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3345,991,27,10,2025-02-19,91.24,18.58,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3346,638,28,25,2025-02-19,879.88,17.8,North America,CRM_SYSTEM,2025-07-07 23:20:13
3347,401,74,41,2024-11-03,432.87,4.99,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3348,450,77,5,2025-04-15,741.06,,North America,CRM_SYSTEM,2025-07-07 23:20:13
3349,543,11,40,2024-10-15,501.85,,North America,CRM_SYSTEM,2025-07-07 23:20:13
3350,680,97,48,2024-10-26,658.65,4.85,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3351,641,35,21,2024-11-09,529.15,6.96,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3352,50,92,14,2024-10-22,779.47,4.88,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3353,697,50,17,2025-02-04,393.76,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3354,107,59,30,2025-06-15,436.26,3.86,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3355,52,59,49,2025-04-02,685.2,14.06,North America,CRM_SYSTEM,2025-07-07 23:20:13
3356,460,72,48,2025-04-06,493.36,18.52,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3357,867,62,20,2025-06-08,385.59,8.19,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3358,969,38,24,2025-06-13,204.01,7.75,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3359,708,38,22,2024-11-14,477.44,19.46,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3360,567,38,10,2025-03-19,52.96,,North America,CRM_SYSTEM,2025-07-07 23:20:13
3361,455,37,4,2024-08-17,663.82,17.94,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3362,912,82,14,2025-04-21,867.42,3.03,North America,CRM_SYSTEM,2025-07-07 23:20:13
3363,292,50,32,2024-09-30,817.91,12.83,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3364,570,47,14,2024-11-02,623.55,9.41,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3365,807,70,47,2024-10-29,244.08,6.87,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3366,501,51,9,2024-09-27,28.59,9.48,North America,CRM_SYSTEM,2025-07-07 23:20:13
3367,598,36,24,2024-07-08,547.79,0.4,North America,CRM_SYSTEM,2025-07-07 23:20:13
3368,128,26,42,2024-08-25,820.37,3.97,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3369,51,41,34,2024-09-21,153.04,1.88,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3370,747,53,3,2025-06-25,522.69,2.5,North America,CRM_SYSTEM,2025-07-07 23:20:13
3371,150,97,4,2025-04-07,339.7,7.48,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3372,808,39,28,2024-11-05,386.11,18.51,North America,CRM_SYSTEM,2025-07-07 23:20:13
3373,659,50,35,2025-03-25,560.78,17.17,North America,CRM_SYSTEM,2025-07-07 23:20:13
3374,98,4,40,2025-03-19,262.11,6.82,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3375,351,40,29,2024-10-16,190.69,15.31,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3376,470,21,48,2024-09-01,976.48,9.35,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3377,345,72,38,2024-12-09,731.18,3.86,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3378,310,78,25,2025-02-21,194.2,14.72,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3379,927,42,13,2024-11-03,654.05,13.6,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3380,112,12,22,2024-12-22,323.56,14.25,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3381,106,78,24,2025-05-15,739.38,9.48,North America,CRM_SYSTEM,2025-07-07 23:20:13
3382,662,67,43,2024-10-27,841.7,1.86,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3383,305,21,45,2025-04-29,955.48,7.9,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3384,262,18,48,2024-10-22,407.56,3.01,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3385,146,74,36,2025-01-26,262.6,19.01,North America,CRM_SYSTEM,2025-07-07 23:20:13
3386,602,19,20,2024-10-16,622.93,9.9,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3387,703,18,35,2025-03-04,244.38,7.79,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3388,292,40,42,2024-08-10,675.32,17.22,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3389,914,3,44,2024-12-08,924.11,19.17,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3390,251,15,38,2024-12-30,849.38,5.04,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3391,690,83,41,2024-07-17,118.04,7.52,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3392,356,75,49,2024-07-29,53.78,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3393,567,76,13,2024-07-23,419.78,5.53,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3394,295,50,46,2024-11-30,255.49,7.74,North America,CRM_SYSTEM,2025-07-07 23:20:13
3395,464,17,27,2025-06-15,733.6,18.82,North America,CRM_SYSTEM,2025-07-07 23:20:13
3396,831,88,27,2025-07-01,247.34,3.41,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3397,710,25,41,2025-05-03,195.48,17.32,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3398,47,77,40,2025-03-05,459.54,11.72,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3399,489,18,35,2024-10-02,251.59,14.79,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3400,656,68,15,2025-04-06,456.71,12.94,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3401,1000,60,8,2025-04-15,64.3,10.2,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3402,745,60,16,2025-01-12,462.71,,North America,CRM_SYSTEM,2025-07-07 23:20:13
3403,598,28,44,2025-01-06,433.54,5.73,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3404,686,85,5,2025-04-13,704.23,15.39,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3405,63,95,32,2025-06-21,676.35,4.32,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3406,471,45,3,2025-01-13,273.48,17.44,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3407,705,57,9,2025-03-30,356.26,8.41,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3408,145,28,15,2024-08-24,127.93,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3409,686,4,29,2025-01-23,144.83,9.89,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3410,697,40,13,2024-09-28,564.24,12.91,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3411,651,11,6,2024-10-31,71.26,3.91,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3412,651,33,44,2025-03-30,432.02,11.18,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3413,617,64,17,2025-02-10,432.89,8.49,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3414,820,19,23,2025-03-07,892.13,,North America,CRM_SYSTEM,2025-07-07 23:20:13
3415,260,90,6,2024-07-12,897.13,1.97,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3416,693,33,19,2024-07-08,919.24,18.98,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3417,552,58,40,2025-02-07,173.94,1.1,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3418,116,91,42,2024-09-10,912.21,2.51,North America,CRM_SYSTEM,2025-07-07 23:20:13
3419,770,65,24,2024-07-21,308.7,15.71,North America,CRM_SYSTEM,2025-07-07 23:20:13
3420,694,1,41,2025-04-15,564.07,12.32,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3421,621,54,6,2024-08-27,160.68,7.62,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3422,295,80,43,2024-10-09,441.84,16.65,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3423,790,63,15,2024-09-20,632.7,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3424,774,47,46,2024-10-31,319.72,6.85,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3425,899,14,27,2025-04-23,901.79,2.4,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3426,478,52,23,2024-12-20,274.41,7.39,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3427,249,75,5,2024-09-17,692.31,14.16,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3428,930,74,10,2024-10-08,678.77,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3429,915,88,49,2024-11-18,265.48,5.81,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3430,135,59,47,2025-04-24,405.2,,North America,CRM_SYSTEM,2025-07-07 23:20:13
3431,248,46,28,2024-09-20,962.99,5.7,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3432,892,79,19,2025-03-16,177.88,15.91,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3433,271,68,48,2024-09-10,457.19,,North America,CRM_SYSTEM,2025-07-07 23:20:13
3434,845,56,14,2025-02-14,95.05,17.54,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3435,858,18,19,2025-06-08,533.87,12.76,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3436,670,49,16,2024-12-03,607.87,2.23,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3437,873,76,49,2025-04-24,581.61,0.13,North America,CRM_SYSTEM,2025-07-07 23:20:13
3438,935,57,29,2025-05-01,232.07,2.41,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3439,842,99,40,2024-09-04,95.48,9.92,North America,CRM_SYSTEM,2025-07-07 23:20:13
3440,924,94,10,2024-11-29,64.35,16.08,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3441,422,22,10,2024-12-15,890.54,1.62,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3442,393,46,47,2025-05-02,714.32,7.44,North America,CRM_SYSTEM,2025-07-07 23:20:13
3443,557,70,8,2024-10-29,367.84,18.52,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3444,970,42,10,2024-12-24,669.42,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3445,167,37,49,2025-01-27,691.52,13.91,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3446,590,93,5,2024-09-08,292.66,6.09,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3447,381,8,33,2024-10-02,293.94,9.35,North America,CRM_SYSTEM,2025-07-07 23:20:13
3448,58,28,18,2024-08-10,146.97,9.07,North America,CRM_SYSTEM,2025-07-07 23:20:13
3449,968,93,38,2024-10-30,79.6,7.64,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3450,186,81,38,2025-07-06,297.81,18.38,North America,CRM_SYSTEM,2025-07-07 23:20:13
3451,440,13,33,2025-03-13,304.71,2.17,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3452,923,26,33,2024-12-30,624.04,1.84,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3453,223,16,27,2024-10-25,440.61,15.15,North America,CRM_SYSTEM,2025-07-07 23:20:13
3454,741,73,24,2025-02-03,831.16,11.61,North America,CRM_SYSTEM,2025-07-07 23:20:13
3455,175,16,34,2025-04-18,754.32,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3456,68,48,47,2025-01-18,305.35,12.59,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3457,895,97,12,2025-04-22,73.5,17.16,North America,CRM_SYSTEM,2025-07-07 23:20:13
3458,851,64,35,2025-02-16,551.12,11.88,North America,CRM_SYSTEM,2025-07-07 23:20:13
3459,77,86,40,2024-11-01,480.88,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3460,378,1,46,2024-07-24,749.47,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3461,212,8,28,2025-04-21,604.86,2.79,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3462,71,14,14,2024-07-10,537.92,18.74,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3463,652,65,20,2024-10-24,945.46,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3464,675,96,38,2025-06-27,223.72,19.68,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3465,973,13,36,2025-04-05,649.01,7.38,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3466,105,38,42,2024-11-02,813.59,5.32,North America,CRM_SYSTEM,2025-07-07 23:20:13
3467,348,60,23,2025-02-13,725.82,2.09,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3468,601,52,37,2025-01-25,26.51,9.93,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3469,775,2,29,2025-06-20,117.93,,North America,CRM_SYSTEM,2025-07-07 23:20:13
3470,330,57,11,2025-06-28,402.81,19.81,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3471,803,81,14,2024-10-14,372.38,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3472,518,40,3,2025-01-09,395.18,1.7,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3473,534,47,16,2024-08-01,239.9,18.49,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3474,613,95,13,2025-01-17,221.65,12.64,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3475,924,83,21,2025-03-19,421.85,13.81,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3476,410,13,38,2025-06-15,378.64,6.15,North America,CRM_SYSTEM,2025-07-07 23:20:13
3477,905,33,15,2025-03-26,262.66,12.05,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3478,485,51,25,2025-01-11,566.75,12.8,North America,CRM_SYSTEM,2025-07-07 23:20:13
3479,567,58,34,2024-12-02,832.93,1.12,North America,CRM_SYSTEM,2025-07-07 23:20:13
3480,79,79,49,2024-10-25,114.7,19.87,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3481,574,22,3,2024-08-16,489.92,8.82,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3482,716,73,5,2024-12-04,116.36,5.31,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3483,65,34,15,2024-12-20,819.62,2.09,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3484,949,69,17,2025-02-12,250.64,,North America,CRM_SYSTEM,2025-07-07 23:20:13
3485,775,26,34,2024-10-04,968.98,4.66,North America,CRM_SYSTEM,2025-07-07 23:20:13
3486,42,47,17,2025-01-16,37.04,7.92,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3487,137,29,3,2025-06-01,153.67,6.9,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3488,830,16,1,2025-01-09,606.82,3.74,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3489,977,28,13,2024-11-27,197.58,11.48,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3490,564,42,14,2025-04-17,352.44,17.44,North America,CRM_SYSTEM,2025-07-07 23:20:13
3491,55,85,29,2024-09-29,87.99,13.05,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3492,505,69,16,2025-01-10,319.04,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3493,810,40,5,2025-06-06,266.69,7.88,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3494,29,40,12,2024-08-21,369.49,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3495,267,18,3,2024-11-19,638.93,,North America,CRM_SYSTEM,2025-07-07 23:20:13
3496,580,59,20,2025-06-08,968.44,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3497,708,59,10,2024-12-03,386.26,14.37,North America,CRM_SYSTEM,2025-07-07 23:20:13
3498,700,46,21,2025-05-27,268.25,18.76,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3499,923,57,21,2025-06-10,856.06,2.64,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3500,498,7,27,2025-05-19,544.29,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3501,357,3,34,2024-11-20,991.71,11.65,North America,CRM_SYSTEM,2025-07-07 23:20:13
3502,968,7,46,2025-04-26,95.9,3.88,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3503,830,75,40,2025-05-15,312.62,10.74,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3504,518,1,6,2025-01-13,408.2,17.77,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3505,670,77,39,2024-10-12,909.94,0.43,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3506,567,62,10,2024-12-02,79.87,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3507,681,55,42,2024-11-14,711.53,12.33,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3508,341,49,31,2025-03-13,527.98,13.16,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3509,774,83,16,2025-02-07,218.34,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3510,260,58,12,2024-07-27,287.67,7.42,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3511,302,11,26,2025-02-01,486.29,,North America,CRM_SYSTEM,2025-07-07 23:20:13
3512,225,93,2,2024-09-29,590.71,18.12,North America,CRM_SYSTEM,2025-07-07 23:20:13
3513,25,17,38,2025-04-02,293.81,6.84,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3514,670,15,41,2025-03-07,164.87,13.56,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3515,630,43,21,2024-09-24,475.56,18.84,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3516,311,64,18,2024-11-03,208.43,12.9,North America,CRM_SYSTEM,2025-07-07 23:20:13
3517,250,45,20,2025-06-10,91.64,14.21,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3518,904,51,34,2024-07-25,269.75,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3519,794,66,17,2025-04-01,564.53,,North America,CRM_SYSTEM,2025-07-07 23:20:13
3520,809,21,45,2024-09-24,948.39,,North America,CRM_SYSTEM,2025-07-07 23:20:13
3521,27,39,43,2025-06-28,508.07,11.55,North America,CRM_SYSTEM,2025-07-07 23:20:13
3522,720,28,34,2025-04-11,227.87,14.11,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3523,779,18,14,2025-01-31,324.81,7.5,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3524,287,66,21,2024-10-21,177.95,0.11,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3525,183,27,47,2025-03-22,630.73,16.52,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3526,485,23,1,2025-03-10,629.04,12.18,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3527,131,12,41,2025-04-08,726.29,19.4,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3528,892,11,25,2024-12-30,96.18,18.45,North America,CRM_SYSTEM,2025-07-07 23:20:13
3529,36,80,35,2025-03-04,273.71,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3530,36,23,4,2025-03-27,998.53,14.78,North America,CRM_SYSTEM,2025-07-07 23:20:13
3531,701,43,48,2025-07-01,834.62,3.96,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3532,354,80,34,2024-09-06,669.0,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3533,143,52,37,2024-11-09,341.26,7.69,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3534,789,94,18,2024-08-30,533.3,17.9,North America,CRM_SYSTEM,2025-07-07 23:20:13
3535,990,44,32,2025-05-06,674.91,13.79,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3536,256,57,39,2025-04-28,902.6,8.29,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3537,30,74,43,2024-07-11,529.92,8.16,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3538,437,4,1,2025-06-23,840.33,1.5,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3539,821,44,38,2025-06-19,674.99,1.68,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3540,162,9,39,2025-02-21,128.56,11.34,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3541,224,17,20,2024-10-12,521.34,10.08,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3542,547,4,22,2024-12-27,41.62,17.36,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3543,172,95,44,2025-06-02,517.26,3.96,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3544,412,56,24,2025-01-29,266.05,,North America,CRM_SYSTEM,2025-07-07 23:20:13
3545,990,91,39,2025-05-09,505.8,17.21,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3546,402,30,10,2025-05-19,829.38,1.07,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3547,638,31,14,2024-12-24,21.78,6.31,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3548,104,1,10,2024-09-02,753.16,10.68,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3549,191,23,21,2025-03-21,364.6,8.81,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3550,192,86,39,2024-12-16,600.92,,North America,CRM_SYSTEM,2025-07-07 23:20:13
3551,780,10,37,2024-07-24,959.72,15.36,Asia,CRM_SYSTEM,2025-07-07 23:20:13
3552,800,69,25,2024-11-05,134.75,5.58,North America,CRM_SYSTEM,2025-07-07 23:20:13
3553,412,64,22,2025-03-06,520.08,6.05,Europe,CRM_SYSTEM,2025-07-07 23:20:13
3554,999,15,21,2024-09-28,355.23,14.94,Asia,CRM_SYSTEM,2025-07-07 23:20:13
